input,time,cpu,program
351232,5.553,A72,MD5
351360,5.571,A72,MD5
351488,5.226,A72,MD5
351616,5.593,A72,MD5
351744,5.591,A72,MD5
351872,5.242,A72,MD5
352000,5.588,A72,MD5
352128,5.571,A72,MD5
352256,5.712,A72,MD5
352384,5.64,A72,MD5
352512,5.27,A72,MD5
352640,5.595,A72,MD5
352768,5.617,A72,MD5
352896,5.273,A72,MD5
353024,5.59,A72,MD5
353152,5.603,A72,MD5
353280,5.26,A72,MD5
353408,5.604,A72,MD5
353536,5.601,A72,MD5
353664,5.277,A72,MD5
353792,5.607,A72,MD5
353920,5.659,A72,MD5
354048,5.276,A72,MD5
354176,5.606,A72,MD5
354304,5.619,A72,MD5
354432,5.266,A72,MD5
354560,5.632,A72,MD5
354688,5.622,A72,MD5
354816,5.266,A72,MD5
354944,5.653,A72,MD5
355072,5.678,A72,MD5
355200,5.285,A72,MD5
355328,5.663,A72,MD5
355456,5.717,A72,MD5
355584,5.327,A72,MD5
355712,5.663,A72,MD5
355840,5.604,A72,MD5
355968,5.295,A72,MD5
356096,5.629,A72,MD5
356224,5.647,A72,MD5
356352,5.744,A72,MD5
356480,5.758,A72,MD5
356608,5.319,A72,MD5
356736,5.69,A72,MD5
356864,5.666,A72,MD5
356992,5.314,A72,MD5
357120,5.673,A72,MD5
357248,5.654,A72,MD5
357376,5.361,A72,MD5
357504,5.661,A72,MD5
357632,5.643,A72,MD5
357760,5.337,A72,MD5
357888,5.719,A72,MD5
358016,5.703,A72,MD5
358144,5.333,A72,MD5
358272,5.722,A72,MD5
358400,5.644,A72,MD5
358528,5.342,A72,MD5
358656,5.705,A72,MD5
358784,5.676,A72,MD5
358912,5.378,A72,MD5
359040,5.676,A72,MD5
359168,5.686,A72,MD5
359296,5.349,A72,MD5
359424,5.689,A72,MD5
359552,5.724,A72,MD5
359680,5.35,A72,MD5
359808,5.702,A72,MD5
359936,5.744,A72,MD5
360064,5.349,A72,MD5
360192,5.787,A72,MD5
360320,5.684,A72,MD5
360448,5.912,A72,MD5
360576,5.812,A72,MD5
360704,5.383,A72,MD5
360832,5.768,A72,MD5
360960,5.733,A72,MD5
361088,5.341,A72,MD5
361216,5.736,A72,MD5
361344,5.814,A72,MD5
361472,5.371,A72,MD5
361600,5.717,A72,MD5
361728,5.746,A72,MD5
361856,5.383,A72,MD5
361984,5.762,A72,MD5
362112,5.788,A72,MD5
362240,5.381,A72,MD5
362368,5.812,A72,MD5
362496,5.79,A72,MD5
362624,5.403,A72,MD5
362752,5.699,A72,MD5
362880,5.902,A72,MD5
363008,5.405,A72,MD5
363136,5.742,A72,MD5
363264,5.769,A72,MD5
363392,5.408,A72,MD5
363520,5.757,A72,MD5
363648,5.81,A72,MD5
363776,5.405,A72,MD5
363904,5.789,A72,MD5
364032,5.809,A72,MD5
364160,5.41,A72,MD5
364288,5.845,A72,MD5
364416,5.797,A72,MD5
364544,5.895,A72,MD5
364672,5.829,A72,MD5
364800,5.475,A72,MD5
364928,5.83,A72,MD5
365056,5.791,A72,MD5
365184,5.433,A72,MD5
365312,5.812,A72,MD5
365440,5.788,A72,MD5
365568,5.449,A72,MD5
365696,5.777,A72,MD5
365824,5.812,A72,MD5
365952,5.46,A72,MD5
366080,5.833,A72,MD5
366208,5.835,A72,MD5
366336,5.465,A72,MD5
366464,5.811,A72,MD5
366592,5.812,A72,MD5
366720,5.463,A72,MD5
366848,5.891,A72,MD5
366976,5.804,A72,MD5
367104,5.455,A72,MD5
367232,5.848,A72,MD5
367360,5.823,A72,MD5
367488,5.47,A72,MD5
367616,5.8,A72,MD5
367744,5.839,A72,MD5
367872,5.469,A72,MD5
368000,5.855,A72,MD5
368128,5.857,A72,MD5
368256,5.464,A72,MD5
368384,5.85,A72,MD5
368512,5.852,A72,MD5
368640,5.997,A72,MD5
368768,5.935,A72,MD5
368896,5.474,A72,MD5
369024,5.854,A72,MD5
369152,5.847,A72,MD5
369280,5.492,A72,MD5
369408,5.852,A72,MD5
369536,5.885,A72,MD5
369664,5.501,A72,MD5
369792,5.909,A72,MD5
369920,5.877,A72,MD5
370048,5.505,A72,MD5
370176,5.882,A72,MD5
370304,5.878,A72,MD5
370432,5.552,A72,MD5
370560,5.89,A72,MD5
370688,5.846,A72,MD5
370816,5.532,A72,MD5
370944,5.899,A72,MD5
371072,5.863,A72,MD5
371200,5.539,A72,MD5
371328,5.889,A72,MD5
371456,5.914,A72,MD5
371584,5.558,A72,MD5
371712,5.851,A72,MD5
371840,5.874,A72,MD5
371968,5.539,A72,MD5
372096,5.907,A72,MD5
372224,5.952,A72,MD5
372352,5.541,A72,MD5
372480,5.925,A72,MD5
372608,5.914,A72,MD5
372736,5.983,A72,MD5
372864,5.989,A72,MD5
372992,5.537,A72,MD5
373120,5.967,A72,MD5
373248,5.904,A72,MD5
373376,5.574,A72,MD5
373504,5.958,A72,MD5
373632,5.923,A72,MD5
373760,5.574,A72,MD5
373888,5.926,A72,MD5
374016,5.929,A72,MD5
374144,5.578,A72,MD5
374272,5.977,A72,MD5
374400,5.951,A72,MD5
374528,5.571,A72,MD5
374656,5.981,A72,MD5
374784,5.986,A72,MD5
374912,5.571,A72,MD5
375040,5.968,A72,MD5
375168,5.961,A72,MD5
375296,5.585,A72,MD5
375424,5.955,A72,MD5
375552,5.961,A72,MD5
375680,5.601,A72,MD5
375808,5.96,A72,MD5
375936,5.968,A72,MD5
376064,5.597,A72,MD5
376192,5.979,A72,MD5
376320,5.996,A72,MD5
376448,5.591,A72,MD5
376576,5.982,A72,MD5
376704,5.979,A72,MD5
376832,6.094,A72,MD5
376960,6.042,A72,MD5
377088,5.617,A72,MD5
377216,6.021,A72,MD5
377344,5.977,A72,MD5
377472,5.628,A72,MD5
377600,5.997,A72,MD5
377728,6.003,A72,MD5
377856,5.633,A72,MD5
377984,6.01,A72,MD5
378112,6.015,A72,MD5
378240,5.639,A72,MD5
378368,6.017,A72,MD5
378496,6.021,A72,MD5
378624,5.662,A72,MD5
378752,5.998,A72,MD5
378880,6.041,A72,MD5
379008,5.604,A72,MD5
379136,6.023,A72,MD5
379264,6.048,A72,MD5
379392,5.648,A72,MD5
379520,6.051,A72,MD5
379648,6.022,A72,MD5
379776,5.652,A72,MD5
379904,6.039,A72,MD5
380032,6.016,A72,MD5
380160,5.673,A72,MD5
380288,6.038,A72,MD5
380416,6.033,A72,MD5
380544,5.67,A72,MD5
380672,6.053,A72,MD5
380800,6.052,A72,MD5
380928,6.146,A72,MD5
381056,6.103,A72,MD5
381184,5.692,A72,MD5
381312,6.112,A72,MD5
381440,6.06,A72,MD5
381568,5.679,A72,MD5
381696,6.091,A72,MD5
381824,6.096,A72,MD5
381952,5.697,A72,MD5
382080,6.058,A72,MD5
382208,6.073,A72,MD5
382336,5.688,A72,MD5
382464,6.074,A72,MD5
382592,6.121,A72,MD5
382720,5.689,A72,MD5
382848,6.083,A72,MD5
382976,6.1,A72,MD5
383104,5.707,A72,MD5
383232,6.092,A72,MD5
383360,6.076,A72,MD5
383488,5.727,A72,MD5
383616,6.089,A72,MD5
383744,6.081,A72,MD5
383872,5.71,A72,MD5
384000,6.117,A72,MD5
384128,6.103,A72,MD5
384256,5.724,A72,MD5
384384,6.08,A72,MD5
384512,6.131,A72,MD5
384640,5.728,A72,MD5
384768,6.153,A72,MD5
384896,6.101,A72,MD5
385024,6.284,A72,MD5
385152,6.156,A72,MD5
385280,5.724,A72,MD5
385408,6.129,A72,MD5
385536,6.14,A72,MD5
385664,5.734,A72,MD5
385792,6.135,A72,MD5
385920,6.17,A72,MD5
386048,5.729,A72,MD5
386176,6.093,A72,MD5
386304,6.141,A72,MD5
386432,5.761,A72,MD5
386560,6.125,A72,MD5
386688,6.159,A72,MD5
386816,5.767,A72,MD5
386944,6.119,A72,MD5
387072,6.151,A72,MD5
387200,5.765,A72,MD5
387328,6.108,A72,MD5
387456,6.171,A72,MD5
387584,5.772,A72,MD5
387712,6.173,A72,MD5
387840,6.162,A72,MD5
387968,5.766,A72,MD5
388096,6.118,A72,MD5
388224,6.156,A72,MD5
388352,5.852,A72,MD5
388480,6.173,A72,MD5
388608,6.165,A72,MD5
388736,5.808,A72,MD5
388864,6.187,A72,MD5
388992,6.196,A72,MD5
389120,6.275,A72,MD5
389248,6.268,A72,MD5
389376,5.837,A72,MD5
389504,6.168,A72,MD5
389632,6.204,A72,MD5
389760,5.802,A72,MD5
389888,6.201,A72,MD5
390016,6.214,A72,MD5
390144,5.796,A72,MD5
390272,6.197,A72,MD5
390400,6.212,A72,MD5
390528,5.818,A72,MD5
390656,6.165,A72,MD5
390784,6.192,A72,MD5
390912,5.854,A72,MD5
391040,6.242,A72,MD5
391168,6.207,A72,MD5
391296,5.841,A72,MD5
391424,6.216,A72,MD5
391552,6.26,A72,MD5
391680,5.824,A72,MD5
391808,6.196,A72,MD5
391936,6.265,A72,MD5
392064,5.876,A72,MD5
392192,6.235,A72,MD5
392320,6.225,A72,MD5
392448,5.84,A72,MD5
392576,6.255,A72,MD5
392704,6.213,A72,MD5
392832,5.857,A72,MD5
392960,6.258,A72,MD5
393088,6.302,A72,MD5
393216,6.407,A72,MD5
393344,6.345,A72,MD5
393472,5.847,A72,MD5
393600,6.242,A72,MD5
393728,6.273,A72,MD5
393856,5.855,A72,MD5
393984,6.345,A72,MD5
394112,6.263,A72,MD5
394240,5.852,A72,MD5
394368,6.213,A72,MD5
394496,6.278,A72,MD5
394624,5.876,A72,MD5
394752,6.268,A72,MD5
394880,6.289,A72,MD5
395008,5.848,A72,MD5
395136,6.314,A72,MD5
395264,6.275,A72,MD5
395392,5.899,A72,MD5
395520,6.256,A72,MD5
395648,6.304,A72,MD5
395776,5.863,A72,MD5
395904,6.266,A72,MD5
396032,6.317,A72,MD5
396160,5.916,A72,MD5
396288,6.308,A72,MD5
396416,6.394,A72,MD5
396544,5.906,A72,MD5
396672,6.317,A72,MD5
396800,6.303,A72,MD5
396928,5.892,A72,MD5
397056,6.358,A72,MD5
397184,6.337,A72,MD5
397312,6.471,A72,MD5
397440,6.395,A72,MD5
397568,5.907,A72,MD5
397696,6.37,A72,MD5
397824,6.329,A72,MD5
397952,5.944,A72,MD5
398080,6.345,A72,MD5
398208,6.298,A72,MD5
398336,5.939,A72,MD5
398464,6.301,A72,MD5
398592,6.344,A72,MD5
398720,5.959,A72,MD5
398848,6.353,A72,MD5
398976,6.376,A72,MD5
399104,5.938,A72,MD5
399232,6.361,A72,MD5
399360,6.302,A72,MD5
399488,5.928,A72,MD5
399616,6.409,A72,MD5
399744,6.372,A72,MD5
399872,5.941,A72,MD5
400000,6.315,A72,MD5
400128,6.336,A72,MD5
400256,5.987,A72,MD5
400384,6.363,A72,MD5
400512,6.355,A72,MD5
400640,6.012,A72,MD5
400768,6.359,A72,MD5
400896,6.39,A72,MD5
401024,5.981,A72,MD5
401152,6.345,A72,MD5
401280,6.359,A72,MD5
401408,6.489,A72,MD5
401536,6.412,A72,MD5
401664,6,A72,MD5
401792,6.428,A72,MD5
401920,6.386,A72,MD5
402048,5.977,A72,MD5
402176,6.387,A72,MD5
402304,6.408,A72,MD5
402432,5.99,A72,MD5
402560,6.422,A72,MD5
402688,6.437,A72,MD5
402816,6.065,A72,MD5
402944,6.549,A72,MD5
403072,6.436,A72,MD5
403200,6.027,A72,MD5
403328,6.407,A72,MD5
403456,6.418,A72,MD5
403584,6.025,A72,MD5
403712,6.401,A72,MD5
403840,6.406,A72,MD5
403968,6.024,A72,MD5
404096,6.386,A72,MD5
404224,6.425,A72,MD5
404352,6.02,A72,MD5
404480,6.432,A72,MD5
404608,6.403,A72,MD5
404736,6.04,A72,MD5
404864,6.397,A72,MD5
404992,6.458,A72,MD5
405120,6.067,A72,MD5
405248,6.503,A72,MD5
405376,6.457,A72,MD5
405504,6.538,A72,MD5
405632,6.49,A72,MD5
405760,6.026,A72,MD5
405888,6.44,A72,MD5
406016,6.448,A72,MD5
406144,6.072,A72,MD5
406272,6.425,A72,MD5
406400,6.465,A72,MD5
406528,6.039,A72,MD5
406656,6.441,A72,MD5
406784,6.446,A72,MD5
406912,6.05,A72,MD5
407040,6.49,A72,MD5
407168,6.462,A72,MD5
407296,6.064,A72,MD5
407424,6.473,A72,MD5
407552,6.497,A72,MD5
407680,6.061,A72,MD5
407808,6.446,A72,MD5
407936,6.47,A72,MD5
408064,6.083,A72,MD5
408192,6.538,A72,MD5
408320,6.466,A72,MD5
408448,6.082,A72,MD5
408576,6.498,A72,MD5
408704,6.486,A72,MD5
408832,6.08,A72,MD5
408960,6.479,A72,MD5
409088,6.496,A72,MD5
409216,6.084,A72,MD5
409344,6.486,A72,MD5
409472,6.524,A72,MD5
409600,6.648,A72,MD5
409728,6.562,A72,MD5
409856,6.087,A72,MD5
409984,6.516,A72,MD5
410112,6.542,A72,MD5
410240,6.105,A72,MD5
410368,6.563,A72,MD5
410496,6.512,A72,MD5
410624,6.11,A72,MD5
410752,6.486,A72,MD5
410880,6.513,A72,MD5
411008,6.111,A72,MD5
411136,6.543,A72,MD5
411264,6.552,A72,MD5
411392,6.157,A72,MD5
411520,6.504,A72,MD5
411648,6.562,A72,MD5
411776,6.135,A72,MD5
411904,6.502,A72,MD5
412032,6.544,A72,MD5
412160,6.111,A72,MD5
412288,6.553,A72,MD5
412416,6.514,A72,MD5
412544,6.145,A72,MD5
412672,6.502,A72,MD5
412800,6.57,A72,MD5
412928,6.139,A72,MD5
413056,6.522,A72,MD5
413184,6.577,A72,MD5
413312,6.153,A72,MD5
413440,6.534,A72,MD5
413568,6.571,A72,MD5
413696,6.685,A72,MD5
413824,6.614,A72,MD5
413952,6.154,A72,MD5
414080,6.587,A72,MD5
414208,6.566,A72,MD5
414336,6.177,A72,MD5
414464,6.554,A72,MD5
414592,6.565,A72,MD5
414720,6.174,A72,MD5
414848,6.529,A72,MD5
414976,6.569,A72,MD5
415104,6.184,A72,MD5
415232,6.571,A72,MD5
415360,6.595,A72,MD5
415488,6.178,A72,MD5
415616,6.595,A72,MD5
415744,6.598,A72,MD5
415872,6.175,A72,MD5
416000,6.606,A72,MD5
416128,6.592,A72,MD5
416256,6.211,A72,MD5
416384,6.623,A72,MD5
416512,6.638,A72,MD5
416640,6.228,A72,MD5
416768,6.571,A72,MD5
416896,6.625,A72,MD5
417024,6.239,A72,MD5
417152,6.625,A72,MD5
417280,6.61,A72,MD5
417408,6.188,A72,MD5
417536,6.685,A72,MD5
417664,6.636,A72,MD5
417792,6.697,A72,MD5
417920,6.722,A72,MD5
418048,6.222,A72,MD5
418176,6.627,A72,MD5
418304,6.603,A72,MD5
418432,6.219,A72,MD5
418560,6.649,A72,MD5
418688,6.666,A72,MD5
418816,6.227,A72,MD5
418944,6.622,A72,MD5
419072,6.67,A72,MD5
419200,6.304,A72,MD5
419328,6.661,A72,MD5
419456,6.755,A72,MD5
419584,6.253,A72,MD5
419712,6.661,A72,MD5
419840,6.704,A72,MD5
419968,6.254,A72,MD5
420096,6.665,A72,MD5
420224,6.64,A72,MD5
420352,6.255,A72,MD5
420480,6.697,A72,MD5
420608,6.687,A72,MD5
420736,6.261,A72,MD5
420864,6.699,A72,MD5
420992,6.677,A72,MD5
421120,6.273,A72,MD5
421248,6.715,A72,MD5
421376,6.712,A72,MD5
421504,6.271,A72,MD5
421632,6.678,A72,MD5
421760,6.7,A72,MD5
421888,6.839,A72,MD5
422016,6.793,A72,MD5
422144,6.354,A72,MD5
422272,6.733,A72,MD5
422400,6.843,A72,MD5
422528,6.35,A72,MD5
422656,6.714,A72,MD5
422784,6.753,A72,MD5
422912,6.277,A72,MD5
423040,6.755,A72,MD5
423168,6.729,A72,MD5
423296,6.301,A72,MD5
423424,6.75,A72,MD5
423552,6.694,A72,MD5
423680,6.353,A72,MD5
423808,6.751,A72,MD5
423936,6.731,A72,MD5
424064,6.278,A72,MD5
424192,6.73,A72,MD5
424320,6.728,A72,MD5
424448,6.324,A72,MD5
424576,6.769,A72,MD5
424704,6.817,A72,MD5
424832,6.343,A72,MD5
424960,6.774,A72,MD5
425088,6.758,A72,MD5
425216,6.345,A72,MD5
425344,6.751,A72,MD5
425472,6.78,A72,MD5
425600,6.299,A72,MD5
425728,6.804,A72,MD5
425856,6.778,A72,MD5
425984,6.957,A72,MD5
426112,6.777,A72,MD5
426240,6.363,A72,MD5
426368,6.813,A72,MD5
426496,6.794,A72,MD5
426624,6.329,A72,MD5
426752,6.915,A72,MD5
426880,6.794,A72,MD5
427008,6.347,A72,MD5
427136,6.761,A72,MD5
427264,6.78,A72,MD5
427392,6.368,A72,MD5
427520,6.8,A72,MD5
427648,6.831,A72,MD5
427776,6.363,A72,MD5
427904,6.849,A72,MD5
428032,6.8,A72,MD5
428160,6.388,A72,MD5
428288,6.784,A72,MD5
428416,6.792,A72,MD5
428544,6.383,A72,MD5
428672,6.798,A72,MD5
428800,6.832,A72,MD5
428928,6.38,A72,MD5
429056,6.845,A72,MD5
429184,6.814,A72,MD5
429312,6.401,A72,MD5
429440,6.832,A72,MD5
429568,6.828,A72,MD5
429696,6.473,A72,MD5
429824,6.856,A72,MD5
429952,6.832,A72,MD5
430080,6.99,A72,MD5
430208,6.872,A72,MD5
430336,6.419,A72,MD5
430464,6.885,A72,MD5
430592,6.823,A72,MD5
430720,6.413,A72,MD5
430848,6.882,A72,MD5
430976,6.879,A72,MD5
431104,6.415,A72,MD5
431232,6.824,A72,MD5
431360,6.851,A72,MD5
431488,6.412,A72,MD5
431616,6.916,A72,MD5
431744,6.887,A72,MD5
431872,6.429,A72,MD5
432000,6.867,A72,MD5
432128,6.844,A72,MD5
432256,6.43,A72,MD5
432384,6.84,A72,MD5
432512,6.881,A72,MD5
432640,6.433,A72,MD5
432768,6.831,A72,MD5
432896,6.871,A72,MD5
433024,6.444,A72,MD5
433152,6.926,A72,MD5
433280,6.883,A72,MD5
433408,6.448,A72,MD5
433536,6.897,A72,MD5
433664,6.877,A72,MD5
433792,6.453,A72,MD5
433920,6.928,A72,MD5
434048,6.877,A72,MD5
434176,7.044,A72,MD5
434304,7.002,A72,MD5
434432,6.473,A72,MD5
434560,6.912,A72,MD5
434688,6.927,A72,MD5
434816,6.552,A72,MD5
434944,6.942,A72,MD5
435072,6.895,A72,MD5
435200,6.478,A72,MD5
435328,6.909,A72,MD5
435456,6.945,A72,MD5
435584,6.499,A72,MD5
435712,6.923,A72,MD5
435840,6.985,A72,MD5
435968,6.563,A72,MD5
436096,6.957,A72,MD5
436224,6.93,A72,MD5
436352,6.498,A72,MD5
436480,6.997,A72,MD5
436608,6.967,A72,MD5
436736,6.506,A72,MD5
436864,6.901,A72,MD5
436992,6.935,A72,MD5
437120,6.567,A72,MD5
437248,6.943,A72,MD5
437376,6.965,A72,MD5
437504,6.525,A72,MD5
437632,6.954,A72,MD5
437760,7.037,A72,MD5
437888,6.5,A72,MD5
438016,7.029,A72,MD5
438144,6.981,A72,MD5
438272,7.023,A72,MD5
438400,6.987,A72,MD5
438528,6.543,A72,MD5
438656,6.964,A72,MD5
438784,6.937,A72,MD5
438912,6.5,A72,MD5
439040,7.012,A72,MD5
439168,6.955,A72,MD5
439296,6.531,A72,MD5
439424,6.952,A72,MD5
439552,6.972,A72,MD5
439680,6.546,A72,MD5
439808,7.04,A72,MD5
439936,7.046,A72,MD5
440064,6.545,A72,MD5
440192,7.019,A72,MD5
440320,6.99,A72,MD5
440448,6.579,A72,MD5
440576,7.032,A72,MD5
440704,6.984,A72,MD5
440832,6.562,A72,MD5
440960,6.951,A72,MD5
441088,7.019,A72,MD5
441216,6.567,A72,MD5
441344,6.95,A72,MD5
441472,7.026,A72,MD5
441600,6.567,A72,MD5
441728,7.035,A72,MD5
441856,7.037,A72,MD5
441984,6.564,A72,MD5
442112,7.02,A72,MD5
442240,7.057,A72,MD5
442368,7.122,A72,MD5
442496,7.087,A72,MD5
442624,6.59,A72,MD5
442752,7.062,A72,MD5
442880,7.041,A72,MD5
443008,6.588,A72,MD5
443136,7.046,A72,MD5
443264,7.039,A72,MD5
443392,6.636,A72,MD5
443520,7.045,A72,MD5
443648,7.034,A72,MD5
443776,6.617,A72,MD5
443904,7.07,A72,MD5
444032,7.097,A72,MD5
444160,6.608,A72,MD5
444288,7.097,A72,MD5
444416,7.112,A72,MD5
444544,6.636,A72,MD5
444672,7.069,A72,MD5
444800,7.074,A72,MD5
444928,6.631,A72,MD5
445056,7.077,A72,MD5
445184,7.072,A72,MD5
445312,6.636,A72,MD5
445440,7.087,A72,MD5
445568,7.071,A72,MD5
445696,6.623,A72,MD5
445824,7.086,A72,MD5
445952,7.119,A72,MD5
446080,6.65,A72,MD5
446208,7.105,A72,MD5
446336,7.075,A72,MD5
446464,7.22,A72,MD5
446592,7.113,A72,MD5
446720,6.71,A72,MD5
446848,7.09,A72,MD5
446976,7.101,A72,MD5
447104,6.64,A72,MD5
447232,7.113,A72,MD5
447360,7.079,A72,MD5
447488,6.665,A72,MD5
447616,7.078,A72,MD5
447744,7.127,A72,MD5
447872,6.668,A72,MD5
448000,7.131,A72,MD5
448128,7.181,A72,MD5
448256,6.838,A72,MD5
448384,7.12,A72,MD5
448512,7.097,A72,MD5
448640,6.688,A72,MD5
448768,7.112,A72,MD5
448896,7.116,A72,MD5
449024,6.677,A72,MD5
449152,7.15,A72,MD5
449280,7.138,A72,MD5
449408,6.704,A72,MD5
449536,7.169,A72,MD5
449664,7.156,A72,MD5
449792,6.692,A72,MD5
449920,7.198,A72,MD5
450048,7.138,A72,MD5
450176,6.712,A72,MD5
450304,7.181,A72,MD5
450432,7.189,A72,MD5
450560,7.249,A72,MD5
450688,7.211,A72,MD5
450816,6.712,A72,MD5
450944,7.153,A72,MD5
451072,7.152,A72,MD5
451200,6.717,A72,MD5
451328,7.182,A72,MD5
451456,7.161,A72,MD5
451584,6.75,A72,MD5
451712,7.222,A72,MD5
451840,7.198,A72,MD5
451968,6.744,A72,MD5
452096,7.198,A72,MD5
452224,7.201,A72,MD5
452352,6.763,A72,MD5
452480,7.185,A72,MD5
452608,7.191,A72,MD5
452736,6.748,A72,MD5
452864,7.192,A72,MD5
452992,7.193,A72,MD5
453120,6.758,A72,MD5
453248,7.22,A72,MD5
453376,7.194,A72,MD5
453504,6.765,A72,MD5
453632,7.203,A72,MD5
453760,7.2,A72,MD5
453888,6.793,A72,MD5
454016,7.195,A72,MD5
454144,7.229,A72,MD5
454272,6.768,A72,MD5
454400,7.295,A72,MD5
454528,7.245,A72,MD5
454656,7.355,A72,MD5
454784,7.256,A72,MD5
454912,6.806,A72,MD5
455040,7.211,A72,MD5
455168,7.236,A72,MD5
455296,6.777,A72,MD5
455424,7.318,A72,MD5
455552,7.219,A72,MD5
455680,6.814,A72,MD5
455808,7.23,A72,MD5
455936,7.262,A72,MD5
456064,6.814,A72,MD5
456192,7.271,A72,MD5
456320,7.238,A72,MD5
456448,6.791,A72,MD5
456576,7.247,A72,MD5
456704,7.291,A72,MD5
456832,6.79,A72,MD5
456960,7.23,A72,MD5
457088,7.287,A72,MD5
457216,6.818,A72,MD5
457344,7.263,A72,MD5
457472,7.303,A72,MD5
457600,6.845,A72,MD5
457728,7.296,A72,MD5
457856,7.236,A72,MD5
457984,6.838,A72,MD5
458112,7.264,A72,MD5
458240,7.328,A72,MD5
458368,6.81,A72,MD5
458496,7.312,A72,MD5
458624,7.337,A72,MD5
458752,7.42,A72,MD5
458880,7.404,A72,MD5
459008,6.819,A72,MD5
459136,7.319,A72,MD5
459264,7.266,A72,MD5
459392,6.829,A72,MD5
459520,7.333,A72,MD5
459648,7.355,A72,MD5
459776,6.846,A72,MD5
459904,7.288,A72,MD5
460032,7.313,A72,MD5
460160,6.884,A72,MD5
460288,7.32,A72,MD5
460416,7.329,A72,MD5
460544,6.848,A72,MD5
460672,7.35,A72,MD5
460800,7.314,A72,MD5
460928,6.857,A72,MD5
461056,7.312,A72,MD5
461184,7.347,A72,MD5
461312,6.89,A72,MD5
461440,7.324,A72,MD5
461568,7.351,A72,MD5
461696,6.884,A72,MD5
461824,7.394,A72,MD5
461952,7.351,A72,MD5
462080,6.901,A72,MD5
462208,7.31,A72,MD5
462336,7.373,A72,MD5
462464,6.888,A72,MD5
462592,7.326,A72,MD5
462720,7.382,A72,MD5
462848,7.455,A72,MD5
462976,7.425,A72,MD5
463104,6.887,A72,MD5
463232,7.363,A72,MD5
463360,7.315,A72,MD5
463488,6.961,A72,MD5
463616,7.381,A72,MD5
463744,7.386,A72,MD5
463872,6.907,A72,MD5
464000,7.358,A72,MD5
464128,7.376,A72,MD5
464256,6.892,A72,MD5
464384,7.366,A72,MD5
464512,7.384,A72,MD5
464640,6.987,A72,MD5
464768,7.373,A72,MD5
464896,7.388,A72,MD5
465024,6.919,A72,MD5
465152,7.363,A72,MD5
465280,7.417,A72,MD5
465408,6.939,A72,MD5
465536,7.422,A72,MD5
465664,7.4,A72,MD5
465792,6.942,A72,MD5
465920,7.385,A72,MD5
466048,7.38,A72,MD5
466176,6.954,A72,MD5
466304,7.444,A72,MD5
466432,7.387,A72,MD5
466560,6.956,A72,MD5
466688,7.464,A72,MD5
466816,7.409,A72,MD5
466944,7.545,A72,MD5
467072,7.543,A72,MD5
467200,6.941,A72,MD5
467328,7.446,A72,MD5
467456,7.433,A72,MD5
467584,6.983,A72,MD5
467712,7.476,A72,MD5
467840,8.321,A72,MD5
467968,7.004,A72,MD5
468096,7.433,A72,MD5
468224,7.449,A72,MD5
468352,7.037,A72,MD5
468480,7.415,A72,MD5
468608,7.435,A72,MD5
468736,6.99,A72,MD5
468864,7.436,A72,MD5
468992,7.438,A72,MD5
469120,6.991,A72,MD5
469248,7.407,A72,MD5
469376,7.448,A72,MD5
469504,7.028,A72,MD5
469632,7.428,A72,MD5
469760,7.446,A72,MD5
469888,7.021,A72,MD5
470016,7.424,A72,MD5
470144,7.482,A72,MD5
470272,7.01,A72,MD5
470400,7.436,A72,MD5
470528,7.495,A72,MD5
470656,7.021,A72,MD5
470784,7.534,A72,MD5
470912,7.51,A72,MD5
471040,7.788,A72,MD5
471168,7.534,A72,MD5
471296,7.026,A72,MD5
471424,7.602,A72,MD5
471552,7.51,A72,MD5
471680,7.07,A72,MD5
471808,7.561,A72,MD5
471936,7.559,A72,MD5
472064,7.046,A72,MD5
472192,7.501,A72,MD5
472320,7.56,A72,MD5
472448,7.066,A72,MD5
472576,7.607,A72,MD5
472704,7.552,A72,MD5
472832,7.045,A72,MD5
472960,7.527,A72,MD5
473088,7.488,A72,MD5
473216,7.089,A72,MD5
473344,7.54,A72,MD5
473472,7.55,A72,MD5
473600,7.046,A72,MD5
473728,7.486,A72,MD5
473856,7.51,A72,MD5
473984,7.066,A72,MD5
474112,7.534,A72,MD5
474240,7.535,A72,MD5
474368,7.041,A72,MD5
474496,7.539,A72,MD5
474624,7.518,A72,MD5
474752,7.057,A72,MD5
474880,7.578,A72,MD5
475008,7.514,A72,MD5
475136,7.627,A72,MD5
475264,7.774,A72,MD5
475392,7.094,A72,MD5
475520,7.602,A72,MD5
475648,7.578,A72,MD5
475776,7.103,A72,MD5
475904,7.636,A72,MD5
476032,7.583,A72,MD5
476160,7.075,A72,MD5
476288,7.59,A72,MD5
476416,7.53,A72,MD5
476544,7.111,A72,MD5
476672,7.526,A72,MD5
476800,7.644,A72,MD5
476928,7.104,A72,MD5
477056,7.596,A72,MD5
477184,7.609,A72,MD5
477312,7.093,A72,MD5
477440,7.579,A72,MD5
477568,7.574,A72,MD5
477696,7.123,A72,MD5
477824,7.585,A72,MD5
477952,7.587,A72,MD5
478080,7.116,A72,MD5
478208,7.602,A72,MD5
478336,7.602,A72,MD5
478464,7.1,A72,MD5
478592,7.641,A72,MD5
478720,7.601,A72,MD5
478848,7.142,A72,MD5
478976,7.668,A72,MD5
